player_id,player_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
5557,Timo Werner,-0.15909302,-0.1501815,-0.008911536,213,281,-0.05095505968955912,-0.04810083803332997,-0.0028542286560628762
5558,Rafael Márquez,0.24086334,0.017959477,0.22290386,86,94,0.23061383024175117,0.017195243784721863,0.2134185953343168
5559,Marco Reus,0.7880128,0.808475,-0.020462222,257,230,0.30835282698921535,0.3163597770359205,-0.008006956784621528
5560,Carlos Vela,0.09080892,0.17310718,-0.08229826,309,323,0.025302795433776667,0.048234198484627455,-0.02293140305085079
6292,Essam El Hadary,-0.09392,0.031820014,-0.12574002,32,95,-0.08897683996903269,0.030145276220221267,-0.11912212371826172
6297,Maxi Gómez,0.077783935,0.09224583,-0.014461894,12,38,0.18422510749415347,0.2184769730818899,-0.034251853039390164
6298,Igor Smolnikov,0.010082039,0.039146323,-0.029064285,27,94,0.009653015973720145,0.037480521709360975,-0.027827506369732795
6299,Aleksey Miranchuk,-0.042243596,-0.009663861,-0.032579735,47,59,-0.06443938562425516,-0.014741483381239035,-0.04969790022251969
6300,Sebastián Coates,0.20414838,0.13180387,0.072344504,123,94,0.19546121232053068,0.12619519740977186,0.06926601491075882
6301,Youssef En-Nesyri,0.7689668,0.7787842,-0.009817424,7,26,2.6618080139160156,2.6957913912259617,-0.033983391064863935
6302,Kasper Dolberg,-0.026753154,-0.02918204,0.0024288879,12,19,-0.12672546035365054,-0.13823071279023824,0.011505258710760819
6303,Viktor Fischer,0.028223725,0.014483979,0.013739745,24,34,0.07470985721139346,0.038339944446788114,0.036369912764605355
6304,Arnór Ingvi Traustason,-0.023684837,-0.022001486,-0.0016833515,3,5,-0.4263270854949951,-0.3960267543792725,-0.030300325155258177
6305,Milan Badelj,0.07395009,0.68806446,-0.61411434,158,122,0.05455334460149046,0.5075885272416912,-0.45303516700619556
6306,Albert Gudmundsson,-0.06731809,0.006811484,-0.07412958,3,10,-0.605862808227539,0.06130335927009582,-0.6671662330627441
6307,Duje Ćaleta-Car,-0.17629237,-0.1752387,-0.0010536709,74,94,-0.16879057376942735,-0.16778172837926986,-0.0010088338179791228
6308,Josip Pivarić,-0.97480345,0.11853586,-1.0933393,306,227,-0.3864859358329605,0.046996595575946015,-0.43348253561011496
6309,Tin Jedvaj,-0.056629147,0.05516764,-0.11179679,93,94,-0.054219398092716295,0.052820083942819146,-0.10703948203553544
6310,Filip Bradarić,-0.018068884,-0.027576426,0.0095075425,23,30,-0.054206649462381996,-0.08272927602132162,0.028522626558939616
6311,Lovre Kalinić,-0.09158634,0.023108654,-0.114695,34,94,-0.0876890446277375,0.02212530754982157,-0.10981435978666265
6312,Franco Armani,0.20597613,0.09607305,0.10990308,74,189,0.09808386949004319,0.045749068890929855,0.05233480059911334
6313,Wilder Cartagena,-0.058886945,0.020056462,-0.07894341,9,17,-0.3117544230292825,0.10618127093595617,-0.41793570798986096
